SYMBOL_CODE,SYMBOL_NAME,MARKET_TYPE,ASSETS_TYPE,PUBLIC_DATE,INDUSTRY
有價證券代號及名稱,國際證券辨識號碼(ISIN Code),上市日,市場別,產業別,CFICode
059364　立積群益37購01,TW23Z0593640,2023/09/19,上市,,RWSCCA
059369　臺股指群益39購01,TW23Z0593699,2023/09/19,上市,,RWICCE
05936T　臺股指法興37售05,TW24Z05936T9,2024/01/18,上市,,RWICPE
059370　臺股指群益39購02,TW23Z0593707,2023/09/19,上市,,RWICCE
05937T　臺股指法興37售06,TW24Z05937T7,2024/01/18,上市,,RWICPE
059384　材料中信37購01,TW23Z0593848,2023/09/20,上市,,RWSCCE
059385　鴻海兆豐37購01,TW23Z0593855,2023/09/20,上市,,RWSCCA
059386　材料兆豐36購01,TW23Z0593863,2023/09/20,上市,,RWSCCA
059387　啟碁兆豐37購03,TW23Z0593871,2023/09/20,上市,,RWSCCA
059388　穎崴兆豐37購02,TW23Z0593889,2023/09/20,上市,,RWSCCA
05938T　臺股指法興37售07,TW24Z05938T5,2024/01/18,上市,,RWICPE
059391　長榮永豐36購01,TW23Z0593913,2023/09/20,上市,,RWSCCA
059394　陽明永豐36購01,TW23Z0593947,2023/09/20,上市,,RWSCCA
059395　奇鋐永豐36購02,TW23Z0593954,2023/09/20,上市,,RWSCCA
059396　奇鋐永豐37購01,TW23Z0593962,2023/09/20,上市,,RWSCCA
059397　健鼎永豐37購01,TW23Z0593970,2023/09/20,上市,,RWSCCA
059399　碩天永豐37購01,TW23Z0593996,2023/09/20,上市,,RWSCCA
05939T　臺股指法興37售08,TW24Z05939T3,2024/01/18,上市,,RWICPE
059404　台積電第一38購01,TW23Z0594044,2023/09/20,上市,,RWSCCA
059406　美費半凱基37購01,TW23Z0594069,2023/09/20,上市,,RWBCCA
059407　東陽凱基39購01,TW23Z0594077,2023/09/20,上市,,RWSCCA
05940T　臺股指法興37售09,TW24Z05940T1,2024/01/18,上市,,RWICPE
059410　華通凱基37購02,TW23Z0594101,2023/09/20,上市,,RWSCCA
059419　陽明凱基37購01,TW23Z0594192,2023/09/20,上市,,RWSCCA
05941T　臺股指法興37售10,TW24Z05941T9,2024/01/18,上市,,RWICPE
059423　聯陽凱基3A購01,TW23Z0594234,2023/09/20,上市,,RWSCCA
059425　創意凱基39購02,TW23Z0594259,2023/09/20,上市,,RWSCCA
059428　瑞鼎凱基37購01,TW23Z0594283,2023/09/20,上市,,RWSCCA
05942T　T50正2群益38售02,TW24Z05942T7,2024/01/18,上市,,RWBCPE
059430　材料凱基37購03,TW23Z0594309,2023/09/20,上市,,RWSCCA
059432　祥碩凱基37購01,TW23Z0594325,2023/09/20,上市,,RWSCCA
059437　臺股指凱基39購02,TW23Z0594374,2023/09/20,上市,,RWICCE
059438　臺股指凱基39購03,TW23Z0594382,2023/09/20,上市,,RWICCE
059439　臺股指凱基3C購01,TW23Z0594390,2023/09/20,上市,,RWICCE
05943T　臺股指群益37售22,TW24Z05943T5,2024/01/18,上市,,RWICPE
059441　東陽元大37購01,TW23Z0594416,2023/09/20,上市,,RWSCCA
059442　東陽元大38購01,TW23Z0594424,2023/09/20,上市,,RWSCCA
059445　華通元大37購02,TW23Z0594457,2023/09/20,上市,,RWSCCA
059446　華通元大38購01,TW23Z0594465,2023/09/20,上市,,RWSCCA
059448　台積電元大38購01,TW23Z0594481,2023/09/20,上市,,RWSCCA
05944T　臺股指群益37售23,TW24Z05944T3,2024/01/18,上市,,RWICPE
059456　長榮元大37購03,TW23Z0594564,2023/09/20,上市,,RWSCCA
05945T　臺股指群益37售24,TW24Z05945T0,2024/01/18,上市,,RWICPE
059466　定穎控元大37購02,TW23Z0594663,2023/09/20,上市,,RWSCCA
059467　定穎控元大38購01,TW23Z0594671,2023/09/20,上市,,RWSCCA
05946T　臺股指群益37售25,TW24Z05946T8,2024/01/18,上市,,RWICPE
059474　華新群益39購01,TW23Z0594747,2023/09/20,上市,,RWSCCA
05947T　臺股指群益37售26,TW24Z05947T6,2024/01/18,上市,,RWICPE
059487　健鼎群益38購01,TW23Z0594879,2023/09/20,上市,,RWSCCA
059489　材料群益36購02,TW23Z0594895,2023/09/20,上市,,RWSCCA
05948T　臺股指群益37售27,TW24Z05948T4,2024/01/18,上市,,RWICPE
05949T　臺股指群益37售28,TW24Z05949T2,2024/01/18,上市,,RWICPE
05950T　臺股指群益37售29,TW24Z05950T0,2024/01/18,上市,,RWICPE
05951T　新光金中信37售01,TW24Z05951T8,2024/01/19,上市,,RWSCPE
05952T　群創中信37售04,TW24Z05952T6,2024/01/19,上市,,RWSCPE
059533　精英富邦39購01,TW23Z0595330,2023/09/20,上市,,RWSCCA
059535　群光富邦36購01,TW23Z0595355,2023/09/20,上市,,RWSCCA
059536　長榮富邦37購03,TW23Z0595363,2023/09/20,上市,,RWSCCA
059538　力智富邦37購01,TW23Z0595389,2023/09/20,上市,,RWSCCA
05953T　宏達電統一39售01,TW24Z05953T4,2024/01/19,上市,,RWSCPE
059544　聯發科元富37購02,TW23Z0595447,2023/09/20,上市,,RWSCCA
059547　裕民元富36購01,TW23Z0595470,2023/09/20,上市,,RWSCCA
059548　定穎控元富36購02,TW23Z0595488,2023/09/20,上市,,RWSCCA
059549　材料元富36購03,TW23Z0595496,2023/09/20,上市,,RWSCCA
05954T　晶豪科台新37售01,TW24Z05954T2,2024/01/19,上市,,RWSCPE
059552　長榮統一39購01,TW23Z0595520,2023/09/20,上市,,RWSCCA
059553　長榮統一39購02,TW23Z0595538,2023/09/20,上市,,RWSCCA
059554　裕民統一37購01,TW23Z0595546,2023/09/20,上市,,RWSCCA
059555　裕民統一37購02,TW23Z0595553,2023/09/20,上市,,RWSCCA
059556　瑞鼎統一37購01,TW23Z0595561,2023/09/20,上市,,RWSCCA
059557　智易統一37購04,TW23Z0595579,2023/09/20,上市,,RWSCCA
059558　材料統一37購03,TW23Z0595587,2023/09/20,上市,,RWSCCA
059559　材料統一39購06,TW23Z0595595,2023/09/20,上市,,RWSCCA
05955T　T50正2國票38售02,TW24Z05955T9,2024/01/19,上市,,RWBCPE
059560　正文統一39購03,TW23Z0595603,2023/09/20,上市,,RWSCCA
059562　華通永豐36購01,TW23Z0595629,2023/09/21,上市,,RWSCCA
059564　技嘉永豐36購07,TW23Z0595645,2023/09/21,上市,,RWSCCA
059566　玉晶光永豐36購01,TW23Z0595660,2023/09/21,上市,,RWSCCA
059568　祥碩永豐36購01,TW23Z0595686,2023/09/21,上市,,RWSCCA
05956T　滬深2X國票38售03,TW24Z05956T7,2024/01/19,上市,,RWBCPE
059573　聯詠第一38購01,TW23Z0595736,2023/09/21,上市,,RWSCCA
059576　長榮中信36購01,TW23Z0595769,2023/09/21,上市,,RWSCCE
059578　祥碩中信36購01,TW23Z0595785,2023/09/21,上市,,RWSCCE
05957T　華泰國票38售02,TW24Z05957T5,2024/01/19,上市,,RWSCPE
059580　S&P正2凱基39購01,TW23Z0595801,2023/09/21,上市,,RWBCCA
059586　精英凱基36購01,TW23Z0595868,2023/09/21,上市,,RWSCCA
059588　智邦凱基38購01,TW23Z0595884,2023/09/21,上市,,RWSCCA
05958T　海華國票37售02,TW24Z05958T3,2024/01/19,上市,,RWSCPE
059597　長榮凱基37購03,TW23Z0595975,2023/09/21,上市,,RWSCCA
059599　漢翔凱基37購01,TW23Z0595991,2023/09/21,上市,,RWSCCA
05959T　力成國票38售02,TW24Z05959T1,2024/01/19,上市,,RWSCPE
059601　神基凱基39購01,TW23Z0596015,2023/09/21,上市,,RWSCCA
059603　大立光凱基37購02,TW23Z0596031,2023/09/21,上市,,RWSCCA
059606　創意凱基39購03,TW23Z0596064,2023/09/21,上市,,RWSCCA
05960T　長榮富邦3C售04,TW24Z05960T9,2024/01/19,上市,,RWSCPE
05961T　聯詠富邦39售02,TW24Z05961T7,2024/01/19,上市,,RWSCPE
059628　華通元大37購03,TW23Z0596288,2023/09/21,上市,,RWSCCA
059629　華通元大38購02,TW23Z0596296,2023/09/21,上市,,RWSCCA
05962T　元黃金元大3B售01,TW24Z05962T5,2024/01/19,上市,,RWBCPE
059638　聯發科元大37購02,TW23Z0596387,2023/09/21,上市,,RWSCCA
059639　聯發科元大38購04,TW23Z0596395,2023/09/21,上市,,RWSCCA
05963T　台積電元大37售09,TW24Z05963T3,2024/01/19,上市,,RWSCPE
059642　義隆元大38購01,TW23Z0596429,2023/09/21,上市,,RWSCCA
059644　長榮元大37購04,TW23Z0596445,2023/09/21,上市,,RWSCCA
05964T　力成元大37售06,TW24Z05964T1,2024/01/19,上市,,RWSCPE
059651　大立光元大37購02,TW23Z0596510,2023/09/21,上市,,RWSCCA
05965T　緯穎元大37售10,TW24Z05965T8,2024/01/19,上市,,RWSCPE
059662　祥碩元大37購01,TW23Z0596627,2023/09/21,上市,,RWSCCA
059663　祥碩元大38購01,TW23Z0596635,2023/09/21,上市,,RWSCCA
05966T　美時群益38售01,TW24Z05966T6,2024/01/19,上市,,RWSCPE
059678　台積電群益37購02,TW23Z0596783,2023/09/21,上市,,RWSCCA
059679　台積電群益37購03,TW23Z0596791,2023/09/21,上市,,RWSCCA
05967T　群創群益39售03,TW24Z05967T4,2024/01/19,上市,,RWSCPE
059680　華邦電群益37購01,TW23Z0596809,2023/09/21,上市,,RWSCCA
059684　聯發科群益39購01,TW23Z0596841,2023/09/21,上市,,RWSCCA
05968T　臺股指群益39售22,TW24Z05968T2,2024/01/19,上市,,RWICPE
059694　健鼎群益37購01,TW23Z0596940,2023/09/21,上市,,RWSCCA
059698　日月光群益39購01,TW23Z0596981,2023/09/21,上市,,RWSCCA
05969T　臺股指群益39售23,TW24Z05969T0,2024/01/19,上市,,RWICPE
05970T　臺股指群益39售24,TW24Z05970T8,2024/01/19,上市,,RWICPE
059715　臺股指群益3B購01,TW23Z0597153,2023/09/21,上市,,RWICCE
05971T　臺股指群益39售25,TW24Z05971T6,2024/01/19,上市,,RWICPE
05972T　臺股指群益3C售02,TW24Z05972T4,2024/01/19,上市,,RWICPE
059734　T50反1富邦37購01,TW23Z0597344,2023/09/21,上市,,RWBCCA
059735　T50反1富邦37購02,TW23Z0597351,2023/09/21,上市,,RWBCCA
059736　美時富邦39購02,TW23Z0597369,2023/09/21,上市,,RWSCCA
05973T　臺股指群益3C售03,TW24Z05973T2,2024/01/19,上市,,RWICPE
059745　FBNQ2X元富3C購01,TW23Z0597450,2023/09/21,上市,,RWBCCA
059746　國巨元富39購01,TW23Z0597468,2023/09/21,上市,,RWSCCA
059747　燿華元富36購01,TW23Z0597476,2023/09/21,上市,,RWSCCA
05974T　臺股指群益46售02,TW24Z05974T0,2024/01/19,上市,,RWICPE
059750　祥碩元富36購01,TW23Z0597500,2023/09/21,上市,,RWSCCA
059751　祥碩元富36購02,TW23Z0597518,2023/09/21,上市,,RWSCCA
059753　華通統一36購02,TW23Z0597534,2023/09/21,上市,,RWSCCA
059754　華邦電統一37購01,TW23Z0597542,2023/09/21,上市,,RWSCCA
059755　聯發科統一37購02,TW23Z0597559,2023/09/21,上市,,RWSCCA
059756　聯發科統一39購02,TW23Z0597567,2023/09/21,上市,,RWSCCA
059757　聯發科統一3C購02,TW23Z0597575,2023/09/21,上市,,RWSCCA
059758　長榮統一39購03,TW23Z0597583,2023/09/21,上市,,RWSCCA
059759　陽明統一39購01,TW23Z0597591,2023/09/21,上市,,RWSCCA
05975T　電子類群益39售02,TW24Z05975T7,2024/01/19,上市,,RWICPE
059760　萬海統一39購01,TW23Z0597609,2023/09/21,上市,,RWSCCA
059761　敦泰統一39購02,TW23Z0597617,2023/09/21,上市,,RWSCCA
059762　瑞鼎統一39購02,TW23Z0597625,2023/09/21,上市,,RWSCCA
059763　碩天統一39購03,TW23Z0597633,2023/09/21,上市,,RWSCCA
059764　合勤控統一37購02,TW23Z0597641,2023/09/21,上市,,RWSCCA
059765　材料統一39購07,TW23Z0597658,2023/09/21,上市,,RWSCCA
059766　材料統一39購08,TW23Z0597666,2023/09/21,上市,,RWSCCA
059767　天鈺統一37購01,TW23Z0597674,2023/09/21,上市,,RWSCCA
059768　天鈺統一39購01,TW23Z0597682,2023/09/21,上市,,RWSCCA
059769　祥碩統一37購01,TW23Z0597690,2023/09/21,上市,,RWSCCA
05976T　電子類群益39售03,TW24Z05976T5,2024/01/19,上市,,RWICPE
059770　致新統一39購01,TW23Z0597708,2023/09/21,上市,,RWSCCA
059771　至上統一37購01,TW23Z0597716,2023/09/21,上市,,RWSCCA
059773　東陽永豐36購01,TW23Z0597732,2023/09/22,上市,,RWSCCA
059776　毅嘉永豐36購01,TW23Z0597765,2023/09/22,上市,,RWSCCA
059778　欣興永豐36購01,TW23Z0597781,2023/09/22,上市,,RWSCCA
059779　瑞鼎永豐36購01,TW23Z0597799,2023/09/22,上市,,RWSCCA
05977T　長榮凱基38售10,TW24Z05977T3,2024/01/19,上市,,RWSCPE
059780　祥碩永豐37購02,TW23Z0597807,2023/09/22,上市,,RWSCCA
059781　康舒永豐36購02,TW23Z0597815,2023/09/22,上市,,RWSCCA
059782　台泥兆豐39購01,TW23Z0597823,2023/09/22,上市,,RWSCCA
059785　旺宏兆豐39購01,TW23Z0597856,2023/09/22,上市,,RWSCCA
05978T　裕民凱基37售06,TW24Z05978T1,2024/01/19,上市,,RWSCPE
059790　祥碩兆豐37購01,TW23Z0597906,2023/09/22,上市,,RWSCCA
059791　啟碁兆豐37購04,TW23Z0597914,2023/09/22,上市,,RWSCCA
059792　緯穎兆豐39購01,TW23Z0597922,2023/09/22,上市,,RWSCCA
05979T　慧洋凱基37售06,TW24Z05979T9,2024/01/19,上市,,RWSCPE
059801　華通凱基37購03,TW23Z0598011,2023/09/22,上市,,RWSCCA
059804　燿華凱基37購01,TW23Z0598045,2023/09/22,上市,,RWSCCA
059809　聯發科凱基38購05,TW23Z0598094,2023/09/22,上市,,RWSCCA
05980T　亞翔凱基38售04,TW24Z05980T7,2024/01/19,上市,,RWSCPE
059810　華新科凱基36購01,TW23Z0598102,2023/09/22,上市,,RWSCCA
059816　大立光凱基37購03,TW23Z0598169,2023/09/22,上市,,RWSCCA
05981T　矽力凱基38售04,TW24Z05981T5,2024/01/19,上市,,RWSCPE
059821　健鼎凱基37購01,TW23Z0598219,2023/09/22,上市,,RWSCCA
059823　創意凱基39購04,TW23Z0598235,2023/09/22,上市,,RWSCCA
059828　立積凱基36購01,TW23Z0598284,2023/09/22,上市,,RWSCCA
05982T　臺股指凱基37售18,TW24Z05982T3,2024/01/19,上市,,RWICPE
059839　華通元大38購03,TW23Z0598391,2023/09/22,上市,,RWSCCA
05983T　臺股指凱基37售19,TW24Z05983T1,2024/01/19,上市,,RWICPE
059841　台積電元大37購06,TW23Z0598417,2023/09/22,上市,,RWSCCA
059842　台積電元大38購02,TW23Z0598425,2023/09/22,上市,,RWSCCA
059849　聯發科元大37購03,TW23Z0598490,2023/09/22,上市,,RWSCCA
05984T　臺股指凱基3A售35,TW24Z05984T9,2024/01/19,上市,,RWICPE
059850　聯發科元大38購05,TW23Z0598508,2023/09/22,上市,,RWSCCA
05985T　臺股指凱基3A售36,TW24Z05985T6,2024/01/19,上市,,RWICPE
059862　創意元大37購08,TW23Z0598623,2023/09/22,上市,,RWSCCA
059863　創意元大38購02,TW23Z0598631,2023/09/22,上市,,RWSCCA
059867　材料元大37購02,TW23Z0598672,2023/09/22,上市,,RWSCCA
059868　材料元大38購01,TW23Z0598680,2023/09/22,上市,,RWSCCA
05986T　臺股指凱基3A售37,TW24Z05986T4,2024/01/19,上市,,RWICPE
05987T　臺股指凱基3A售38,TW24Z05987T2,2024/01/19,上市,,RWICPE
059882　華新群益38購01,TW23Z0598821,2023/09/22,上市,,RWSCCA
059885　華通群益39購02,TW23Z0598854,2023/09/22,上市,,RWSCCA
05988T　台光電元富37售05,TW24Z05988T0,2024/01/19,上市,,RWSCPE
059892　聯發科群益39購02,TW23Z0598920,2023/09/22,上市,,RWSCCA
05989T　陽明元富37售07,TW24Z05989T8,2024/01/19,上市,,RWSCPE
059901　欣興群益39購01,TW23Z0599019,2023/09/22,上市,,RWSCCA
059902　景碩群益39購01,TW23Z0599027,2023/09/22,上市,,RWSCCA
059904　群創群益37購01,TW23Z0599043,2023/09/22,上市,,RWSCCA
059908　定穎控群益39購01,TW23Z0599084,2023/09/22,上市,,RWSCCA
05990T　明泰元富37售01,TW24Z05990T6,2024/01/19,上市,,RWSCPE
059910　材料群益37購03,TW23Z0599100,2023/09/22,上市,,RWSCCA
059912　啟碁群益37購03,TW23Z0599126,2023/09/22,上市,,RWSCCA
059914　緯穎群益39購03,TW23Z0599142,2023/09/22,上市,,RWSCCA
059916　臺股指群益38購01,TW23Z0599167,2023/09/22,上市,,RWICCE
059917　臺股指群益38購02,TW23Z0599175,2023/09/22,上市,,RWICCE
05991T　南寶元富37售03,TW24Z05991T4,2024/01/19,上市,,RWSCPE
05992T　臺股指元富39售07,TW24Z05992T2,2024/01/19,上市,,RWICPE
05993T　臺股指元富39售08,TW24Z05993T0,2024/01/19,上市,,RWICPE
05994T　臺股指元富39售09,TW24Z05994T8,2024/01/19,上市,,RWICPE
059951　宏達電富邦36購01,TW23Z0599514,2023/09/22,上市,,RWSCCA
059952　富華新富邦38購01,TW23Z0599522,2023/09/22,上市,,RWSCCA
059955　敦泰富邦37購01,TW23Z0599555,2023/09/22,上市,,RWSCCA
059959　東陽統一39購02,TW23Z0599597,2023/09/22,上市,,RWSCCA
05995T　臺股指元富39售10,TW24Z05995T5,2024/01/19,上市,,RWICPE
059961　智邦統一36購03,TW23Z0599613,2023/09/22,上市,,RWSCCA
059962　燿華統一36購01,TW23Z0599621,2023/09/22,上市,,RWSCCA
059963　毅嘉統一39購02,TW23Z0599639,2023/09/22,上市,,RWSCCA
059964　碩天統一39購04,TW23Z0599647,2023/09/22,上市,,RWSCCA
059965　康舒統一39購02,TW23Z0599654,2023/09/22,上市,,RWSCCA
059966　穎崴統一39購01,TW23Z0599662,2023/09/22,上市,,RWSCCA
059968　元債2X元富39購01,TW23Z0599688,2023/09/22,上市,,RWBCCA
05996T　臺股指元富39售11,TW24Z05996T3,2024/01/19,上市,,RWICPE
059972　台積電元富39購01,TW23Z0599720,2023/09/22,上市,,RWSCCA
059974　毅嘉元富36購01,TW23Z0599746,2023/09/22,上市,,RWSCCA
059975　友達元富36購01,TW23Z0599753,2023/09/22,上市,,RWSCCA
059976　友達元富36購02,TW23Z0599761,2023/09/22,上市,,RWSCCA
059979　定穎控元富36購04,TW23Z0599795,2023/09/22,上市,,RWSCCA
05997T　群臺2X永豐39售01,TW24Z05997T1,2024/01/22,上市,,RWBCPE
059984　華通永豐37購01,TW23Z0599845,2023/09/25,上市,,RWSCCA
059985　台積電永豐39購02,TW23Z0599852,2023/09/25,上市,,RWSCCA
059986　技嘉永豐39購02,TW23Z0599860,2023/09/25,上市,,RWSCCA
059987　富華新永豐36購01,TW23Z0599878,2023/09/25,上市,,RWSCCA
059988　辛耘永豐36購01,TW23Z0599886,2023/09/25,上市,,RWSCCA
05998T　聯詠第一38售02,TW24Z05998T9,2024/01/22,上市,,RWSCPE
059992　東哥永豐36購01,TW23Z0599928,2023/09/25,上市,,RWSCCA
059993　微星兆豐37購01,TW23Z0599936,2023/09/25,上市,,RWSCCA
059994　健鼎兆豐37購02,TW23Z0599944,2023/09/25,上市,,RWSCCA
059995　裕民第一37購01,TW23Z0599951,2023/09/25,上市,,RWSCCA
059996　陽明第一37購01,TW23Z0599969,2023/09/25,上市,,RWSCCA
059998　台積電中信36購04,TW23Z0599985,2023/09/25,上市,,RWSCCE
05999T　台灣50元富37售05,TW24Z05999T7,2024/01/22,上市,,RWBCPE
060003　FB越南凱基37購02,TW23Z0600031,2023/09/25,上市,,RWBCCA
060006　裕隆凱基39購01,TW23Z0600064,2023/09/25,上市,,RWSCCA
06000T　敦泰元富37售06,TW24Z06000T3,2024/01/22,上市,,RWSCPE
060017　欣興凱基38購01,TW23Z0600171,2023/09/25,上市,,RWSCCA
06001T　力智元富37售02,TW24Z06001T1,2024/01/22,上市,,RWSCPE
060024　臻鼎凱基37購01,TW23Z0600247,2023/09/25,上市,,RWSCCA
060026　立積凱基37購01,TW23Z0600262,2023/09/25,上市,,RWSCCA
060029　緯穎凱基39購02,TW23Z0600296,2023/09/25,上市,,RWSCCA
06002T　采鈺元富37售03,TW24Z06002T9,2024/01/22,上市,,RWSCPE
06003T　華通台新37售01,TW24Z06003T7,2024/01/22,上市,,RWSCPE
060043　世紀鋼國票36購01,TW23Z0600437,2023/09/25,上市,,RWSCCA
06004T　威盛台新37售02,TW24Z06004T5,2024/01/22,上市,,RWSCPE
060054　燿華統一38購01,TW23Z0600544,2023/09/25,上市,,RWSCCA
060055　燿華統一39購02,TW23Z0600551,2023/09/25,上市,,RWSCCA
060056　神基統一36購03,TW23Z0600569,2023/09/25,上市,,RWSCCA
060057　敦泰統一37購02,TW23Z0600577,2023/09/25,上市,,RWSCCA
060058　碩天統一39購05,TW23Z0600585,2023/09/25,上市,,RWSCCA
060059　天鈺統一39購02,TW23Z0600593,2023/09/25,上市,,RWSCCA
06005T　緯創台新37售02,TW24Z06005T2,2024/01/22,上市,,RWSCPE
06006T　國企2X國票38售03,TW24Z06006T0,2024/01/22,上市,,RWBCPE
060074　台積電元富39購02,TW23Z0600742,2023/09/25,上市,,RWSCCA
060076　碩天元富36購02,TW23Z0600767,2023/09/25,上市,,RWSCCA
060079　晶心科元富39購01,TW23Z0600791,2023/09/25,上市,,RWSCCA
06007T　金像電國票38售03,TW24Z06007T8,2024/01/22,上市,,RWSCPE
060084　元日2X元大39購01,TW23Z0600841,2023/09/25,上市,,RWBCCA
060089　東陽元大38購02,TW23Z0600890,2023/09/25,上市,,RWSCCA
06008T　文曄國票37售02,TW24Z06008T6,2024/01/22,上市,,RWSCPE
060094　台積電元大37購07,TW23Z0600940,2023/09/25,上市,,RWSCCA
060095　台積電元大38購03,TW23Z0600957,2023/09/25,上市,,RWSCCA
06009T　文曄國票38售03,TW24Z06009T4,2024/01/22,上市,,RWSCPE
060105　聯發科元大37購04,TW23Z0601054,2023/09/25,上市,,RWSCCA
060106　聯發科元大38購06,TW23Z0601062,2023/09/25,上市,,RWSCCA
060109　長榮元大37購05,TW23Z0601096,2023/09/25,上市,,RWSCCA
06010T　正文國票38售02,TW24Z06010T2,2024/01/22,上市,,RWSCPE
060110　長榮元大38購01,TW23Z0601104,2023/09/25,上市,,RWSCCA
06011T　瑞祺國票37售02,TW24Z06011T0,2024/01/22,上市,,RWSCPE
060121　天鈺元大37購01,TW23Z0601211,2023/09/25,上市,,RWSCCA
060122　天鈺元大38購01,TW23Z0601229,2023/09/25,上市,,RWSCCA
060129　國企2X群益37購01,TW23Z0601294,2023/09/25,上市,,RWBCCA
06012T　電子類國票38售05,TW24Z06012T8,2024/01/22,上市,,RWICPE
060130　元日2X群益3A購01,TW23Z0601302,2023/09/25,上市,,RWBCCA
060131　元金2X群益3A購01,TW23Z0601310,2023/09/25,上市,,RWBCCA
060135　華邦電群益36購01,TW23Z0601351,2023/09/25,上市,,RWSCCA
060138　友達群益39購01,TW23Z0601385,2023/09/25,上市,,RWSCCA
060139　聯發科群益39購03,TW23Z0601393,2023/09/25,上市,,RWSCCA
06013T　電子類國票38售06,TW24Z06013T6,2024/01/22,上市,,RWICPE
060142　欣興群益37購02,TW23Z0601427,2023/09/25,上市,,RWSCCA
06014T　電子類國票38售07,TW24Z06014T4,2024/01/22,上市,,RWICPE
060152　龍德船群益39購01,TW23Z0601526,2023/09/25,上市,,RWSCCA
060154　T50反1第一39購01,TW23Z0601542,2023/09/26,上市,,RWBCCA
060159　旺宏永豐36購01,TW23Z0601591,2023/09/26,上市,,RWSCCA
06015T　電子類國票38售08,TW24Z06015T1,2024/01/22,上市,,RWICPE
060160　技嘉永豐39購03,TW23Z0601609,2023/09/26,上市,,RWSCCA
060163　嘉澤永豐36購01,TW23Z0601633,2023/09/26,上市,,RWSCCA
060167　長榮兆豐37購01,TW23Z0601674,2023/09/26,上市,,RWSCCA
060169　同欣電兆豐36購02,TW23Z0601690,2023/09/26,上市,,RWSCCA
06016T　電子類國票38售09,TW24Z06016T9,2024/01/22,上市,,RWICPE
060170　康舒兆豐36購03,TW23Z0601708,2023/09/26,上市,,RWSCCA
060172　國企2X凱基37購01,TW23Z0601724,2023/09/26,上市,,RWBCCA
060174　元日2X凱基3A購01,TW23Z0601740,2023/09/26,上市,,RWBCCA
060176　台泥凱基37購01,TW23Z0601765,2023/09/26,上市,,RWSCCA
060179　華新凱基38購03,TW23Z0601799,2023/09/26,上市,,RWSCCA
06017T　金融類國票38售03,TW24Z06017T7,2024/01/22,上市,,RWICPE
060188　長榮凱基37購04,TW23Z0601880,2023/09/26,上市,,RWSCCA
06018T　金融類國票38售04,TW24Z06018T5,2024/01/22,上市,,RWICPE
060194　奇鋐凱基37購06,TW23Z0601948,2023/09/26,上市,,RWSCCA
